Col Index,Sponsor.Name,Site.Name,site alias,School ID,AgrNbr,SiteNbr,Program.Type,County,Street.Address,Addr2,City,State,Zip.Code,Opr.Oct,Opr.Nov,Opr.Dec,Opr.Jan,Opr.Feb,Opr.Mar,Opr.Apr,Opr.May,Opr.Jun,Opr.Jul,Opr.Aug,Opr.Sep,Breakfast,Brk.Mon,Brk.Tue,Brk.Wed,Brk.Thu,Brk.Fri,Brk.Sat,Brk.Sun,AM.Snack,Ams.Mon,Ams.Tue,Ams.Wed,Ams.Thu,Ams.Fri,Ams.Sat,Ams.Sun,Lunch,Lun.Mon,Lun.Tue,Lun.Wed,Lun.Thu,Lun.Fri,Lun.Sat,Lun.Sun,PM.Snack,Pms.Mon,Pms.Tue,Pms.Wed,Pms.Thu,Pms.Fri,Pms.Sat,Pms.Sun,Supper,Sup.Mon,Sup.Tue,Sup.Wed,Sup.Thu,Sup.Fri,Sup.Sat,Sup.Sun,Evening.Snack,Eve.Mon,Eve.Tue,Eve.Wed,Eve.Thu,Eve.Fri,Eve.Sat,Eve.Sun,Qualifying.Area.School,QAS.SiteNbr,QAS..F.RP
236,Parkrose SD 3,Sacramento Elem,Sacramento Elementary School,927,2616002,10969,After School At Risk Meals and Snacks Center,Multnomah County,11410 NE Sacramento St,,Portland,OR,97220,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Sacramento Elem,10969,71.60%
237,Parkrose SD 3,Shaver Elem,Shaver Elementary School,928,2616002,10970,After School At Risk Meals and Snacks Center,Multnomah County,3701 NE 131st Pl,,Portland,OR,97230,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Shaver Elem,10970,90.40%
238,Peninsula Children's Center,Boise Eliot School Age,,833,2616005,11745,After School At Risk Meals and Snacks Center,Multnomah County,620 N Fremont,,Portland,OR,97227,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boise/Eliot Elem,11009,82.30%
239,Peninsula Children's Center,Boise Eliot School Age,,833,2616005,11745,Outside School Hours Center,Multnomah County,620 N Fremont,,Portland,OR,97227,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
240,Peninsula Children's Center,Sabin School Age,Sabin School Age,886,2616005,13467,After School At Risk Meals and Snacks Center,Multnomah County,4013 NE 18th,,Portland,OR,97212,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sabin Elem,11049,32.20%
241,Peninsula Children's Center,Sabin School Age,Sabin School Age,886,2616005,13467,Outside School Hours Center,Multnomah County,4013 NE 18th,,Portland,OR,97212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,
242,Phoenix-Talent SD,Orchard Hill Elem,Orchard Hill Elementary School,370,1516001,10515,After School At Risk Meals and Snacks Center,Jackson County,1011  La Loma,,Medford,OR,97504,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Orchard Hill Elem,10515,69.40%
243,Phoenix-Talent SD,Phoenix Elem,Phoenix Elementary School,371,1516001,10516,After School At Risk Meals and Snacks Center,Jackson County,215 North Rose,,Phoenix,OR,97535,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Phoenix Elem,10516,81.00%
244,Phoenix-Talent SD,Phoenix High,Phoenix High School,374,1516001,10513,After School At Risk Meals and Snacks Center,Jackson County,745 North Rose St,,Phoenix,OR,97535,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Phoenix High,10513,57.80%
245,Phoenix-Talent SD,Talent Middle,Talent Middle School,373,1516001,10514,After School At Risk Meals and Snacks Center,Jackson County,102 Christian Ave,PO Box 359,Talent,OR,97540,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Talent Middle,10514,66.80%
246,Portland SD,Arleta Elem,,826,2616011,11004,After School At Risk Meals and Snacks Center,Multnomah County,5109 SE 66th Ave,,Portland,OR,97206,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Arleta Elem,11004,65.80%
247,Portland SD,Beach Elem,,830,2616011,11008,After School At Risk Meals and Snacks Center,Multnomah County,1710 N Humboldt St,,Portland,OR,97217,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Beach Elem,11008,58.30%
248,Portland SD,Boise/Eliot Elem,,833,2616011,11009,After School At Risk Meals and Snacks Center,Multnomah County,620 N Fremont St,,Portland,OR,97227,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Boise/Eliot Elem,11009,82.30%
249,Portland SD,Bridger Elem,,834,2616011,11010,After School At Risk Meals and Snacks Center,Multnomah County,7910 SE Market St,,Portland,OR,97215,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Bridger Elem,11010,64.30%
250,Portland SD,Cesar Chavez,Cesar Chavez,841,2616011,10995,After School At Risk Meals and Snacks Center,Multnomah County,5103 N Willis Blvd.,,Portland,OR,97203,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Cesar Chavez,10995,88.40%
251,Portland SD,Chief Joseph/Ockley Green,Chief Joseph/Ockley Green,878,2616011,10994,After School At Risk Meals and Snacks Center,Multnomah County,6031 N Montana Ave,,Portland,OR,97217,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Chief Joseph/Ockley Green,10994,53.40%
252,Portland SD,Creston Elem,Creston Elementary School,843,2616011,11019,After School At Risk Meals and Snacks Center,Multnomah County,4701 SE Bush St,,Portland,OR,97206,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Creston Elem,11019,62.60%
253,Portland SD,Faubion Elem,Faubion Elementary School,847,2616011,11022,After School At Risk Meals and Snacks Center,Multnomah County,3039 NE Portland Blvd.,,Portland,OR,97211,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Faubion Elem,11022,76.40%
254,Portland SD,Franklin High,Franklin High School,911,2616011,10973,After School At Risk Meals and Snacks Center,Multnomah County,5405 SE Woodward St,,Portland,OR,97206,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Franklin High,10973,53.10%
255,Portland SD,George Middle,George Middle School,849,2616011,10986,After School At Risk Meals and Snacks Center,Multnomah County,10000 N Burr Ave,,Portland,OR,97203,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,George Middle,10986,85.80%
256,Portland SD,Grout Elem,Grout Elementary School,854,2616011,11025,After School At Risk Meals and Snacks Center,Multnomah County,3119 SE Holgate Blvd,,Portland,OR,97202,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Grout Elem,11025,63.40%
257,Portland SD,Harrison Park,Harrison Park,842,2616011,14257,After School At Risk Meals and Snacks Center,Multnomah County,2225 SE 87th Ave,,Portland,OR,97216,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Harrison Park,14257,84.80%
258,Portland SD,James John Elementary,James John Elementary,862,2616011,11031,After School At Risk Meals and Snacks Center,Multnomah County,7439 N Charleston Ave,,Portland,OR,97203,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,James John Elementary,11031,77.60%
259,Portland SD,Jefferson High,Jefferson High School,913,2616011,10975,After School At Risk Meals and Snacks Center,Multnomah County,5210 N Kerby Ave,,Portland,OR,97217,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Jefferson High,10975,73.80%
260,Portland SD,Kelly Elementary,Kelly Elementary,864,2616011,11032,After School At Risk Meals and Snacks Center,Multnomah County,9030 SE Cooper St,,Portland,OR,97266,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Kelly Elementary,11032,80.70%
261,Portland SD,King Elem,King Elementary School,866,2616011,11034,After School At Risk Meals and Snacks Center,Multnomah County,4906 NE 6th Ave,,Portland,OR,97211,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,King Elem,11034,88.10%
262,Portland SD,Lane Middle,Lane Middle School,1243,2616011,10992,After School At Risk Meals and Snacks Center,Multnomah County,7200 SE 60th Ave,,Portland,OR,97206,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Lane Middle,10992,82.00%
263,Portland SD,Lee Elem,Lee Elementary School,869,2616011,11036,After School At Risk Meals and Snacks Center,Multnomah County,2222 NE 92nd Ave,,Portland,OR,97220,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Lee Elem,11036,74.20%
264,Portland SD,Lent Elem,Lent Elementary School,870,2616011,11037,After School At Risk Meals and Snacks Center,Multnomah County,5105 SE 97th Ave,,Portland,OR,97266,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Lent Elem,11037,82.60%
265,Portland SD,Madison High,Madison High School,915,2616011,10977,After School At Risk Meals and Snacks Center,Multnomah County,2735 NE 82nd Ave,,Portland,OR,97220,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Madison High,10977,64.40%
266,Portland SD,Markham Elem,Markham Elementary School,1278,2616011,11041,After School At Risk Meals and Snacks Center,Multnomah County,10531 SW Capitol Hwy,,Portland,OR,97219,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Markham Elem,11041,53.30%
267,Portland SD,Marysville Elem,Marysville Elementary School,875,2616011,11042,After School At Risk Meals and Snacks Center,Multnomah County,7733 SE Raymond,,Portland,OR,97206,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Marysville Elem,11042,79.30%
268,Portland SD,Peninsula Elementary,Peninsula Elementary,879,2616011,11044,After School At Risk Meals and Snacks Center,Multnomah County,8125 N Emerald,,Portland,OR,97217,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Peninsula Elementary,11044,69.40%
269,Portland SD,Rigler Elem,Rigler Elementary School,884,2616011,11047,After School At Risk Meals and Snacks Center,Multnomah County,5401 NE Prescott St,,Portland,OR,97218,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rigler Elem,11047,86.60%
270,Portland SD,Roosevelt High,Roosevelt High School,918,2616011,10980,After School At Risk Meals and Snacks Center,Multnomah County,6941 N Central St,,Portland,OR,97203,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Roosevelt High,10980,72.80%
271,Portland SD,Rosa Parks Elem,Rosa Parks Elementary School,829,2616011,13804,After School At Risk Meals and Snacks Center,Multnomah County,8960 N Woolsey Ave,,Portland,OR,97203,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Rosa Parks Elem,13804,94.50%
272,Portland SD,Scott Elem,Scott Elementary School,887,2616011,11050,After School At Risk Meals and Snacks Center,Multnomah County,6700 NE Prescott St,,Portland,OR,97218,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Scott Elem,11050,83.20%
273,Portland SD,Sitton Elementary,Sitton Elementary,889,2616011,11051,After School At Risk Meals and Snacks Center,Multnomah County,9930 N Smith St,,Portland,OR,97203,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Sitton Elementary,11051,85.40%
274,Portland SD,Vernon Elem,Vernon Elementary School,895,2616011,11056,After School At Risk Meals and Snacks Center,Multnomah County,2044 NE Killingsworth St,,Portland,OR,97211,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Vernon Elem,11056,56.10%
275,Portland SD,Whitman Elem,Whitman Elementary School,900,2616011,11059,After School At Risk Meals and Snacks Center,Multnomah County,7326 SE Flavel St,,Portland,OR,97206,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Whitman Elem,11059,88.80%
276,Portland SD,Woodlawn Elementary,Woodlawn Elementary,902,2616011,11061,After School At Risk Meals and Snacks Center,Multnomah County,7200 NE 11th Ave,,Portland,OR,97211,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Woodlawn Elementary,11061,84.10%
277,Portland SD,Woodmere Elem,Woodmere Elementary School,903,2616011,11064,After School At Risk Meals and Snacks Center,Multnomah County,7900 SE Duke St,,Portland,OR,97206,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Woodmere Elem,11064,85.20%
278,PSU Upward Bound,PSU Upward Bound / Project PLUS,PSU Upward Bound / Project PLUS,No match,2616018,13871,After School At Risk Meals and Snacks Center,Multnomah County,633 SW Montgomery Street,Rm 102,Portland,OR,97201,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jefferson High,10975,73.80%
279,Redmond SD 2J,Edwin Brown Education,Edwin Brown Education,No match,918002,10401,After School At Risk Meals and Snacks Center,Deschutes County,850 SW Antler Ave.,,Redmond,OR,97756,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Edwin Brown Education,10401,74.20%
280,Redmond SD 2J,Evergreen Boys & Girls Club,Evergreen Boys & Girls Club,No match,918002,14841,After School At Risk Meals and Snacks Center,Deschutes County,1379 SW 15th Street,,Redmond,OR,97756,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Obsidian Middle,10394,64.80%
281,Redmond SD 2J,John Tuck Elem,John Tuck Elementary School,258,918002,10396,After School At Risk Meals and Snacks Center,Deschutes County,209 N 10th,,Redmond,OR,97756,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,John Tuck Elem,10396,65.20%
282,Redmond SD 2J,M A Lynch Elem,M A Lynch Elementary School,259,918002,10397,After School At Risk Meals and Snacks Center,Deschutes County,1314 SW Kalama,,Redmond,OR,97756,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,M A Lynch Elem,10397,69.00%
283,Redmond SD 2J,Obsidian Middle,Obsidian Middle School,262,918002,10394,After School At Risk Meals and Snacks Center,Deschutes County,1335 SW Obsidian,,Redmond,OR,97756,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,M A Lynch Elem,10397,69.00%
284,Redmond SD 2J,Sage Elementary,Sage Elementary,256,918002,14743,After School At Risk Meals and Snacks Center,Deschutes County,2790 SW Wickiup,,Redmond,OR,97756,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Obsidian Middle,10394,64.80%
285,Redmond SD 2J,Terrebonne Elem,Terrebonne Elementary School,260,918002,10398,After School At Risk Meals and Snacks Center,Deschutes County,1199 B Street,,Redmond,OR,97760,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Elton Gregory Middle,13805,64.30%
286,Redmond SD 2J,Tom McCall,Tom McCall,4429,918002,13806,After School At Risk Meals and Snacks Center,Deschutes County,1220 Upas,,Redmond,OR,97756,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Elton Gregory Middle,13805,64.30%
287,Redmond SD 2J,Vern Patrick Elem,Vern Patrick Elementary School,1325,918002,10400,After School At Risk Meals and Snacks Center,Deschutes County,3001 SW Obsidian,,Redmond,OR,97756,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Vern Patrick Elem,10400,69.10%
288,Reedsport SD 105,Highland Elem,Highland Elementary School,309,1018001,10426,After School At Risk Meals and Snacks Center,Douglas County,2605 Longwood Dr,,Reedsport,OR,97467,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Highland Elem,10426,68.30%
289,Reedsport SD 105,Reedsport Community Charter School,Reedsport Community Charter School,310,1018001,10424,After School At Risk Meals and Snacks Center,Douglas County,2260 Longwood Dr,,Reedsport,OR,97467,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Reedsport Community Charter School,10424,66.90%
290,Reynolds SD 7,Alder Elem,,943,2618002,11077,After School At Risk Meals and Snacks Center,Multnomah County,17200 SE Alder Street,,Portland,OR,97233,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Alder Elem,11077,94.40%
291,Reynolds SD 7,Davis Elem,Davis Elementary School,949,2618002,11078,After School At Risk Meals and Snacks Center,Multnomah County,19501 NE Davis,,Portland,OR,97230,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Davis Elem,11078,94.40%
292,Reynolds SD 7,Glenfair Elem,Glenfair Elementary School,946,2618002,11080,After School At Risk Meals and Snacks Center,Multnomah County,15300 NE Glisan,,Portland,OR,97230,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Glenfair Elem,11080,94.40%
293,Reynolds SD 7,Hartley Elem,Hartley Elementary School,947,2618002,11081,After School At Risk Meals and Snacks Center,Multnomah County,701 NE 185th Pl,,Portland,OR,97230,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hartley Elem,11081,94.40%
294,Reynolds SD 7,Hauton B Lee Middle,Hauton B Lee Middle School,954,2618002,11074,After School At Risk Meals and Snacks Center,Multnomah County,1121 NE 172nd Ave,,Portland,OR,97230,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Hauton B Lee Middle,11074,85.30%
295,Reynolds SD 7,Margaret Scott Elem,Margaret Scott Elementary School,948,2618002,11082,After School At Risk Meals and Snacks Center,Multnomah County,14700 NE Sacramento,,Portland,OR,97230,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Margaret Scott Elem,11082,77.90%
296,Reynolds SD 7,Reynolds Middle,Reynolds Middle School,1254,2618002,11075,After School At Risk Meals and Snacks Center,Multnomah County,1200 NE 201 st,,Fairview,OR,97024,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Reynolds Middle,11075,84.10%
